From,To,Time
120,263,27959354
154,67,27966775
44,246,27970522
44,63,27970522
222,67,28023919
53,260,28024128
53,59,28027933
33,105,28028560
87,246,28033003
246,85,28039134
98,238,28041001
263,67,28107974
153,42,28112688
131,261,28123732
246,280,28125025
80,246,28128948
103,21,28134985
143,155,28136458
51,281,28152446
54,227,28195966
63,238,28197445
54,265,28198693
46,263,28198996
63,41,28199182
100,218,28205670
120,210,28215078
72,145,28218897
72,220,28218897
72,34,28218897
218,52,28374549
141,202,28463865
25,225,28477402
56,68,28478831
130,197,28536351
71,114,28545984
177,258,28550728
177,4,28551159
177,274,28552380
177,278,28552549
177,267,28552641
177,194,28552641
177,150,28552939
177,72,28552939
177,106,28553227
177,31,28554366
177,101,28554366
178,166,28557119
117,254,28558259
178,195,28559171
63,203,28566475
54,213,28566559
2,76,28567280
200,63,28624347
210,195,28630773
250,269,28635889
177,9,28639290
43,11,28642686
178,161,28644652
250,37,28649680
166,126,28710297
117,213,28715378
226,135,28724511
132,156,28728934
126,246,28733860
210,281,28734523
2,95,28740915
212,137,28794120
212,34,28794120
212,155,28794120
104,177,28806724
213,147,28817501
243,197,28819145
75,94,28826030
128,94,28837136
226,117,29016927
66,2,29058943
42,44,29062764
108,29,29063014
64,108,29064493
8,105,29070134
118,263,29072223
214,14,29076885
186,264,29157810
25,164,29160083
222,54,29162911
141,158,29165233
14,168,29165595
103,25,29167750
206,197,29180840
213,118,29233351
139,213,29238153
113,143,29239532
132,266,29240873
132,268,29240873
132,108,29240873
132,131,29241462
132,72,29241462
132,126,29241462
132,179,29241462
132,193,29241462
132,54,29241462
132,171,29241462
132,11,29242590
132,212,29242783
121,278,29245532
14,208,29245840
118,271,29319924
209,25,29322700
222,157,29334698
29,236,29405441
56,275,29409360
177,182,29410051
119,177,29428840
86,152,29667833
280,187,29670977
280,48,29670977
29,244,29679129
98,155,29681137
210,37,29753145
118,51,29757377
98,17,29767984
25,28,29772971
180,217,29788258
130,112,29835518
99,222,29843162
221,211,29846710
271,213,29850672
261,87,29858877
45,35,29860001
9,37,29861694
64,177,29921544
213,63,29923516
35,153,29924224
250,33,29928427
264,213,29930234
274,198,29931309
187,151,29941269
222,261,29941886
222,115,29941886
25,261,29945993
56,246,29946795
235,58,30017924
250,247,30024384
250,147,30024384
253,9,30029405
210,175,30045990
117,225,30052568
33,251,30270657
25,157,30286246
34,145,30360059
158,70,30369216
233,261,30371479
227,247,30373981
204,46,30442362
253,3,30443914
253,55,30443914
126,60,30445723
143,4,30448733
180,213,30449320
106,119,30467204
35,208,30468905
46,127,30469092
171,191,30476898
58,45,30531479
195,176,30532033
31,56,30536271
35,113,30536496
101,58,30537139
185,261,30543476
119,261,30551672
35,54,30556841
210,232,30616122
210,7,30616122
210,191,30616122
210,68,30616122
35,18,30641342
35,157,30641825
214,149,30798648
236,246,30873827
55,199,30877001
25,179,30888531
263,81,30896606
278,197,30903361
278,210,30903361
149,171,30904452
82,20,30958556
37,115,30964305
261,74,30966176
272,109,30973192
189,146,30980520
143,81,31008457
240,17,31043881
261,251,31044790
261,214,31044790
261,147,31044790
130,70,31050184
35,162,31055998
117,271,31056562
33,67,31058235
264,227,31060696
33,98,31061664
143,157,31065351
237,242,31068986
51,210,31129605
51,270,31129605
51,55,31129605
35,169,31132677
160,112,31146654
222,18,31152173
251,54,31155782
251,230,31155782
251,18,31155782
218,155,31157790
222,7,31160193
214,70,31214620
214,67,31214620
214,232,31214620
35,268,31214699
35,190,31214699
8,139,31219583
272,124,31223845
35,242,31223869
272,180,31223870
63,14,31229332
210,23,31230653
219,70,31234378
213,246,31244163
248,274,31479113
189,17,31482715
236,272,31484131
79,272,31484849
57,272,31494351
261,110,31495247
261,175,31495247
261,98,31495247
261,145,31495247
261,230,31495247
261,215,31495247
261,194,31495247
261,252,31495247
261,155,31495247
261,245,31495247
261,184,31495247
261,44,31495247
261,159,31495247
261,95,31495247
261,238,31495247
261,212,31495929
261,72,31495929
27,272,31567673
273,240,31569631
238,267,31573016
238,13,31573016
238,162,31573016
238,127,31574089
238,32,31574123
263,233,31576810
250,32,31577961
250,87,31577961
250,74,31577961
199,272,31578098
242,80,31581033
280,176,31582047
50,272,31582938
122,9,31584789
176,272,31653731
281,274,31662467
35,7,31662651
128,106,31665355
52,278,31669832
222,178,31733516
273,213,31737776
135,197,31741509
272,15,31744138
38,29,31750153
178,180,31751178
147,130,31760437
16,198,31760444
251,130,31760644
237,130,31760960
147,133,31764033
244,272,31765227
29,275,31831804
29,17,31841057
149,102,31846997
277,209,31861362
35,119,32084781
35,108,32084781
35,83,32084781
35,73,32084781
35,233,32084781
35,249,32084781
35,246,32084781
236,174,32086277
174,244,32087404
233,238,32087609
65,262,32099329
132,215,32100989
108,86,32101366
31,143,32101992
209,143,32107733
159,2,32177812
55,214,32184434
35,41,32193908
95,226,32269472
178,242,32269527
206,58,32270121
170,146,32271385
183,187,32281732
110,33,32337976
176,210,32355834
176,17,32357788
171,162,32359149
235,37,32362474
238,191,32365246
238,44,32365246
238,218,32365246
238,175,32365246
210,217,32429708
85,234,32431034
176,4,32432690
8,161,32432816
20,40,32433345
35,127,32436799
263,192,32442311
70,170,32458511
250,76,32620674
102,198,32635077
35,263,32769209
159,63,32771121
58,155,32795133
2,102,32799099
214,237,32801671
8,123,32857071
213,21,32857604
236,278,32867230
94,44,32868567
100,4,32871264
237,149,32872006
150,2,32877747
197,147,32882785
197,180,32882785
197,230,32882785
197,242,32882785
197,54,32882785
27,15,32888448
27,205,32891249
27,195,32891249
27,79,32891249
27,236,32891249
68,254,32951496
249,7,32954114
177,268,32954709
249,224,32957681
68,197,32960145
25,16,32962077
17,45,33008089
251,211,33028658
263,31,33042766
260,112,33050467
46,74,33196107
177,239,33295837
126,272,33300266
246,70,33316617
41,246,33376813
56,220,33380011
43,82,33391409
204,202,33392089
102,143,33393911
85,40,33408685
106,98,33409152
221,23,33476051
14,55,33477931
94,175,33481982
250,17,33487132
108,101,33554388
218,95,33554966
108,213,33555594
8,227,33556942
2,276,33573113
33,243,33632762
43,246,33652944
222,81,33658262
36,261,33663151
250,36,33835399
127,100,33902218
161,273,33906229
144,82,33921972
171,17,33953662
271,86,33985523
15,21,33990276
242,112,33991853
108,162,33993041
185,34,33999023
15,163,34000028
9,198,34014286
108,242,34073392
99,55,34077465
162,222,34082644
222,127,34082931
222,76,34084185
263,273,34091173
152,67,34092500
261,128,34094936
6,281,34249477
6,176,34249477
3,80,34500462
64,233,34501648
268,119,34602769
97,70,34645493
230,254,34669623
238,100,34703341
108,17,34771643
253,23,34774832
214,135,34844299
108,62,34854464
185,128,34863291
6,79,34863704
155,198,35205639
185,191,35284959
280,104,35296273
280,55,35296378
0,51,35382295
0,63,35382761
281,79,35383148
230,2,35384831
154,37,35392625
101,14,35460887
68,23,35572300
38,155,35709438
230,263,35730599
15,246,35734667
32,46,35847685
9,217,35890000
211,32,36067090
128,135,36080283
38,246,36315596
187,67,36333349
150,63,36404661
218,191,36416475
108,251,36421415
38,180,36493003
206,82,36515825
206,157,36515867
172,211,36566611
211,263,36575584
123,206,36575821
164,86,36575985
191,155,36577584
119,72,36578344
2,233,36585706
14,210,36588552
100,233,36590498
63,13,36593351
187,113,36594260
201,86,36597326
275,228,36654386
52,187,36673713
52,6,36674076
25,190,36680003
251,45,36755351
19,153,36919372
276,251,36921491
276,147,36921491
221,63,36922054
14,235,36934515
15,23,36937955
44,23,36939838
147,45,36945981
17,199,36947874
17,66,36947874
17,270,36947875
106,254,36952481
251,186,36954136
245,128,37006254
210,263,37014122
137,2,37015198
190,23,37019394
108,190,37020336
147,186,37021217
99,274,37021459
170,254,37022892
76,108,37026601
279,56,37028915
279,233,37028915
279,263,37028915
153,23,37035178
127,254,37093143
56,254,37094990
100,65,37096752
123,11,37096779
123,265,37096779
123,178,37096779
156,23,37103593
159,268,37105157
86,62,37174794
203,58,37189001
164,52,37197017
69,190,37200172
245,135,37209211
29,136,37262646
80,211,37265122
258,120,37290128
258,31,37290128
258,125,37290128
258,115,37290128
258,273,37290128
258,211,37290128
258,180,37290128
177,163,37795693
263,0,38127864
216,120,38130975
79,117,38131636
79,86,38131636
79,205,38131636
171,38,38132409
119,217,38136187
263,245,38147289
63,207,38148537
263,41,38150313
263,155,38152784
204,218,38155220
153,81,38218911
177,190,38220746
58,225,38226315
68,52,38246232
78,263,38309156
208,246,38312221
190,254,38314586
25,37,38315497
149,23,38316550
254,268,38321278
247,232,38324629
128,226,38324969
9,264,38386755
9,11,38386755
9,181,38386755
9,161,38386755
9,157,38386755
9,186,38386755
163,178,38391631
192,13,38391692
249,38,38392822
127,261,38395276
155,23,38400386
22,254,38403865
185,32,38408049
100,135,38410352
261,2,38473426
249,142,38483150
281,199,38485231
127,245,38487063
263,23,38489637
264,273,38492681
263,139,38501489
70,197,38593979
92,149,38735445
268,19,38743949
67,35,38747532
251,119,38748728
67,251,38754688
171,235,38755712
13,105,38819660
216,55,38826885
216,104,38827028
70,63,38827538
25,271,38827995
100,261,38828012
100,175,38828012
225,228,38830066
171,258,38837644
51,257,38848436
75,261,38874048
259,52,38905364
43,157,38914569
87,215,38914653
263,150,38928349
64,52,38997362
63,5,39003655
225,263,39005213
68,158,39006360
76,137,39008510
127,217,39011694
177,37,39018245
2,186,39035219
11,251,39080435
81,125,39085968
37,19,39087024
25,70,39100176
189,30,39355438
23,81,39356439
80,14,39358890
251,40,39366163
2,212,39380629
203,144,39422660
78,273,39438787
108,209,39441180
108,150,39441217
261,226,39446146
25,197,39447592
98,108,39457101
29,25,39514176
56,177,39514538
216,177,39515224
237,197,39525298
126,231,39530159
281,236,39543123
169,237,39544869
265,11,39601172
31,213,39605356
216,202,39610325
263,51,39613339
2,198,39619867
198,202,39621927
226,27,39644824
191,98,39684070
242,202,39690495
67,260,39693641
127,19,39694430
233,251,39701354
142,24,39704569
226,171,39716581
127,44,39945855
32,226,39954417
9,2,39966951
82,227,39969951
98,81,39976669
226,44,39996847
89,78,40031263
272,202,40036451
14,191,40038311
257,110,40039084
161,2,40040228
87,127,40047415
119,143,40048364
277,202,40116467
233,198,40118374
208,162,40125105
71,271,40125361
71,66,40125361
71,174,40125361
71,205,40125361
23,257,40133096
25,257,40137969
261,24,40139277
98,235,40144137
98,194,40144137
104,102,40197527
263,104,40210119
263,186,40211812
98,14,40212369
272,3,40221584
98,46,40221848
272,226,40226433
168,242,40234701
98,135,40296933
19,202,40298911
256,2,40307812
37,6,40310735
149,30,40311450
117,182,40312195
108,220,40551388
180,81,40552197
263,40,40562382
261,135,40572523
68,81,40576754
52,47,40630056
52,149,40636154
54,181,40638298
54,161,40638298
176,226,40641929
210,65,40649065
236,67,40655051
279,169,40656144
8,63,40723991
213,197,40732463
254,261,40758532
260,138,40816222
36,135,40842329
142,81,40895619
233,150,40902023
110,79,40908235
117,4,40913201
38,81,40917804
261,16,40918956
261,258,40918956
261,177,40918956
98,254,40924150
9,254,41159700
170,226,41165008
263,98,41324714
263,44,41324714
166,216,41329012
86,158,41331263
261,37,41332427
55,274,41333647
238,216,41334230
278,55,41346436
94,226,41360454
126,67,41372180
216,273,41412800
272,145,41413261
216,72,41413672
216,19,41422451
170,202,41423732
229,2,41430030
127,32,41433253
134,202,41433349
125,177,41500801
153,244,41504865
179,104,41515722
89,265,41516093
98,58,41758427
243,169,41764145
87,32,41766402
44,213,41772527
44,209,41772527
25,205,41779854
86,161,41783349
86,264,41783349
86,11,41783349
86,147,41783349
86,181,41783349
86,40,41783349
86,251,41783349
86,89,41783349
86,186,41783349
86,122,41783349
86,237,41783349
86,133,41783349
86,54,41783349
86,7,41783349
41,58,41839716
32,44,41846490
196,52,41847053
225,179,41847147
58,237,41848058
14,243,41854196
14,171,41854240
9,216,41854344
14,143,41854700
14,237,41854752
14,9,41854854
14,149,41854950
14,109,41855090
211,153,41856830
211,103,41856830
124,273,41857573
265,58,41858511
279,2,41869837
171,72,41934961
222,58,41936233
124,82,41942742
58,278,41946539
25,195,41948119
2,245,41951418
222,25,41953911
222,213,42028495
99,216,42028891
78,14,42029298
52,150,42030300
230,246,42030757
222,187,42039187
222,190,42039571
222,224,42039749
222,101,42040421
222,172,42040646
63,80,42043042
126,228,42043745
206,81,42046597
14,197,42110177
119,55,42110629
130,23,42111667
23,243,42113283
124,144,42119393
209,226,42130597
247,17,42333136
222,80,42367067
25,76,42372435
25,24,42373531
261,58,42376976
216,279,42382319
216,190,42382319
58,197,42386923
249,177,42386982
52,60,42450046
254,55,42453981
198,55,42458438
281,3,42470471
124,198,42476811
17,102,42487634
106,32,42492562
63,66,42538863
214,37,42540241
271,41,42547684
63,202,42550351
35,217,42557031
202,172,42630183
210,58,42634079
100,113,42638311
52,148,42643018
2,172,42651448
263,101,42653576
236,205,42709881
58,188,42712999
98,130,42745100
57,183,42970852
281,113,42979923
182,63,42987898
63,113,42992816
63,126,42995779
247,58,42997837
263,265,42998300
29,15,43048278
27,263,43061903
63,76,43067440
63,3,43081843
69,61,43083237
147,265,43089017
15,26,43150150
207,19,43160390
100,213,43163828
233,58,43228148
169,201,43247293
108,236,43248311
186,133,43320917
51,170,43325345
51,117,43325345
51,79,43325345
51,236,43325345
51,161,43325345
51,28,43325345
108,133,43326898
108,71,43326898
171,143,43518219
147,158,43573393
155,135,43580981
14,194,43591530
194,135,43597757
194,143,43597757
26,67,43666655
158,35,43674086
135,143,43674861
126,244,43752165
25,162,43754089
263,240,43756953
263,178,43756953
67,3,43761577
261,150,43765702
264,202,43838978
107,202,43845693
23,247,43858833
92,182,43935257
77,125,44180985
254,218,44193452
254,135,44193452
203,14,44200697
6,9,44202099
63,199,44207442
235,158,44267056
56,169,44267581
209,183,44272214
37,163,44282744
199,274,44286913
246,137,44287254
169,98,44288976
87,63,44290145
19,101,44347097
247,279,44357483
263,180,44358107
263,247,44358107
203,19,44359803
98,243,44361845
118,143,44365282
121,152,44370818
30,146,44372271
142,230,44374354
159,150,44435514
246,216,44439164
250,246,44442739
132,111,44447454
198,237,44453752
83,171,44458218
263,134,44526582
82,263,44539131
246,187,44542634
246,170,44542716
246,6,44542759
30,12,44550116
100,247,44779889
134,271,44782552
78,157,44786369
213,119,44786545
37,150,44789187
82,23,44792402
246,135,44801099
216,278,44806005
23,67,44806704
42,19,44890151
42,127,44890151
149,243,44895677
108,131,44955435
25,21,44959338
213,19,44960918
119,235,44976663
97,19,45046709
121,143,45055813
103,14,45056289
129,26,45061687
244,170,45067111
22,2,45067228
51,63,45132319
98,197,45139022
119,234,45154437
14,56,69075462
58,179,69077568
19,14,69148733
19,263,69148733
19,246,69148733
263,119,69155686
263,56,69155686
263,258,69155686
258,246,69168861
269,2,69210277
263,216,69238413
142,119,69246702
250,127,69272049
120,52,69337624
